age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
41,M,Atyrau,216056.66,employed,16,2619460.8,65,17.41,2339900.77,10.83,3,0,1,auto,0
18,M,Kostanay,77645.23,employed,2,1009274.78,49,18.73,272138.91,3.5049,3,2,0,consumer,0
40,M,East Kazakhstan,900779.4,employed,14,5210954.42,18,18.32,4029801.4,4.4737,1,0,0,consumer,0
39,M,Almaty Region,81869.33,retired,16,390759.25,36,30.46,64450.25,0.7872,4,6,193,consumer,0
56,M,Nur-Sultan,78963.54,employed,29,624905.96,32,19.83,148617.82,1.8821,0,0,0,consumer,0
51,M,Aktobe,1557279.79,employed,26,7140808.96,19,14.66,6289503.37,4.0388,2,0,1,auto,0
29,F,Karaganda,80008.48,student,9,484903.45,65,40.11,63489.73,0.7935,3,8,296,consumer,0
47,M,Kyzylorda,132433.62,employed,22,780034.42,24,18.24,515609.92,3.8933,4,2,0,consumer,0
32,F,Zhambyl,114246.47,unemployed,4,659344.08,30,34.27,258906.14,2.2662,0,0,1,consumer,0
41,M,Almaty Region,75751.37,self_employed,14,323308.24,71,27.24,43238.68,0.5708,0,0,0,consumer,0
46,M,North Kazakhstan,82094.8,employed,19,593098.88,60,35.39,331497.12,4.0379,1,1,0,consumer,1
20,M,Karaganda,376160.09,employed,1,3137230.19,39,13.19,2776384.46,7.3808,2,4,126,auto,0
34,F,Almaty Region,207598.64,retired,13,1442609.65,30,25.25,173988.92,0.8381,3,0,2,consumer,0
55,M,Almaty,200585.7,employed,35,2099154.5,40,11.1,245759.85,1.2252,0,13,337,consumer,0
20,F,North Kazakhstan,82446.45,employed,0,552161.49,73,49.08,142689.06,1.7307,0,0,1,consumer,0
30,F,Nur-Sultan,72653.12,retired,2,251153.27,15,26.22,167298.6,2.3027,1,5,125,consumer,0
20,F,Atyrau,189604.8,employed,0,1493943.8,26,27.92,193019.9,1.018,3,0,1,consumer,0
18,M,Kostanay,131617.83,employed,0,1833145.51,48,27.42,1052376.38,7.9956,2,7,212,consumer,0
60,M,Karaganda,258846.63,employed,31,3297477.95,47,31.3,2574044.71,9.9442,1,0,2,consumer,0
36,F,Atyrau,231627.89,self_employed,13,2110856.13,67,23.57,340869.07,1.4716,3,1,2,consumer,0
48,M,Kyzylorda,468157.43,unemployed,25,3216063.73,29,13.42,805598.15,1.7208,1,0,0,consumer,0
46,M,Pavlodar,544429.74,employed,20,3400767.97,34,15.26,3007693.01,5.5245,4,0,2,auto,0
41,F,Nur-Sultan,81088.71,employed,22,502738.11,60,35.57,427068.62,5.2666,0,1,0,consumer,0
32,F,Almaty,607107.91,employed,8,1550365.45,10,26.25,207494.88,0.3418,3,0,2,consumer,0
36,M,Almaty,139291.11,employed,14,2228690.51,58,9.05,1226436.96,8.8048,0,0,2,consumer,0
22,M,Kostanay,107854.76,employed,2,694849.76,35,27.33,366489.8,3.398,3,0,0,consumer,0
41,M,Turkistan,131827.94,employed,17,836733.88,29,12.16,640184.12,4.8562,1,0,0,consumer,0
49,F,Almaty,104144.51,unemployed,26,948959.18,21,24.55,662900.53,6.3651,3,0,0,consumer,0
18,M,Almaty Region,85386.13,employed,2,947282.84,38,39.15,171659.62,2.0104,0,2,2,consumer,0
42,M,Shymkent,81475.61,employed,18,1646142.82,68,11.68,180032.6,2.2096,3,0,0,consumer,0
44,F,Nur-Sultan,749015.75,student,19,8545319.91,38,25.07,7246505.23,9.6747,2,2,0,auto,0
52,F,Almaty Region,139933.67,employed,23,998868.11,26,21.6,239219.23,1.7095,2,0,0,consumer,0
51,M,West Kazakhstan,153148.41,retired,23,770906.41,33,28.64,231024.9,1.5085,0,1,2,consumer,0
42,M,Akmola,117546.95,unemployed,16,747873.99,37,24.31,385817.99,3.2822,4,1,1,consumer,0
41,F,Mangystau,571148.97,student,19,3808511.44,65,37.66,3367270.42,5.8956,0,0,2,auto,0
33,M,Karaganda,564809.03,employed,11,3089707.5,30,20.24,1063890.5,1.8836,0,11,334,consumer,0
25,F,Kyzylorda,756677.72,employed,0,5443070.45,20,12.59,4821658.44,6.3721,0,0,0,auto,0
50,F,West Kazakhstan,989309.27,unemployed,22,4212306.06,15,19.96,3644264.32,3.6836,0,0,1,auto,0
39,M,West Kazakhstan,299110.72,employed,11,2175926.05,38,7.3,1093312.82,3.6552,1,4,120,consumer,0
31,M,Kostanay,264544.4,employed,6,1702574.26,35,21.74,387997.99,1.4667,1,0,0,consumer,0
39,M,Shymkent,520934.98,employed,15,3316139.28,22,23.81,1338731.63,2.5699,3,1,1,consumer,0
43,M,Shymkent,522367.19,retired,21,5502519.85,54,29.41,4847525.75,9.2799,0,1,2,auto,0
33,F,Almaty,112669.03,unemployed,6,1854786.51,68,10.28,332805.83,2.9538,0,0,0,consumer,0
33,M,Almaty,75670.77,retired,7,622566.46,44,8.86,473131.1,6.2524,0,7,196,consumer,0
49,F,East Kazakhstan,79408.34,student,28,221810.31,47,25.63,77944.26,0.9816,1,0,2,consumer,0
42,M,Pavlodar,327101.0,employed,18,2071173.25,23,10.82,387146.79,1.1836,3,0,2,consumer,0
42,M,Shymkent,74591.25,self_employed,14,686837.93,32,29.76,154833.72,2.0757,3,0,0,consumer,1
28,M,East Kazakhstan,736373.8,retired,3,5022728.49,49,41.16,4532334.04,6.1549,0,0,0,auto,0
27,F,Almaty,267732.76,employed,2,993566.73,12,26.24,349088.87,1.3039,0,0,1,consumer,0
40,M,Nur-Sultan,192404.32,self_employed,20,1761570.04,56,27.17,1024614.55,5.3253,0,1,0,consumer,0
18,M,Zhambyl,79235.46,unemployed,2,414572.81,32,17.94,147294.56,1.8589,1,0,0,consumer,0
32,M,Karaganda,408254.15,employed,9,3960964.31,50,11.03,3320510.76,8.1334,1,1,0,auto,0
21,F,Almaty Region,126856.0,unemployed,0,1884039.19,64,11.72,946762.72,7.4632,3,1,1,consumer,0
42,M,Almaty Region,75895.71,retired,23,384663.35,34,26.74,274294.35,3.614,4,0,1,consumer,0
22,F,Kostanay,85233.41,retired,0,208715.83,68,23.09,97605.12,1.1451,0,0,0,consumer,1
50,F,Almaty,80553.77,employed,28,258978.15,67,28.5,141968.06,1.7624,0,0,1,consumer,0
45,F,Almaty Region,82538.7,unemployed,19,932926.52,67,12.71,795779.64,9.6412,1,1,0,consumer,0
39,M,West Kazakhstan,78333.92,employed,13,614332.35,38,21.76,333166.28,4.2531,0,2,1,consumer,0
46,M,Nur-Sultan,94444.83,employed,23,1049132.41,29,21.03,601969.94,6.3737,1,1,0,consumer,0
51,F,Almaty,142682.65,unemployed,28,1153810.17,25,19.85,117946.25,0.8266,0,0,0,consumer,0
42,M,Aktobe,125208.41,employed,15,855881.3,17,23.58,705150.14,5.6318,2,2,0,consumer,0
37,F,Almaty,558211.56,unemployed,12,3065738.55,20,35.99,1650716.29,2.9571,2,1,1,consumer,0
19,F,Kyzylorda,157097.81,self_employed,1,2084148.73,63,18.5,1542508.17,9.8187,0,0,0,consumer,0
49,M,West Kazakhstan,104657.38,unemployed,25,966891.0,31,22.33,544788.62,5.2054,3,0,0,consumer,0
45,F,Shymkent,215669.05,employed,24,1320473.57,54,23.75,1090051.85,5.0543,0,5,196,consumer,0
41,M,Almaty Region,154981.77,employed,18,860621.98,35,19.96,309331.13,1.9959,1,0,1,consumer,0
36,M,West Kazakhstan,440844.07,employed,12,7163535.74,58,14.1,5875919.82,13.3288,3,0,0,auto,0
35,F,Nur-Sultan,285211.65,employed,8,1008389.9,15,36.1,159530.49,0.5593,0,2,2,consumer,0
60,M,Nur-Sultan,75780.39,employed,38,628242.46,49,31.12,488874.43,6.4511,0,0,0,consumer,0
78,M,Turkistan,77879.74,employed,47,448331.77,69,22.47,336489.07,4.3206,0,2,0,consumer,0
18,M,Karaganda,141616.17,employed,0,1898862.0,53,23.61,965247.51,6.8159,0,1,2,consumer,0
40,M,Kostanay,356713.21,employed,18,2531592.93,28,6.33,1919504.27,5.3811,0,0,1,consumer,1
30,M,Almaty,181614.96,employed,10,2136128.64,70,18.58,1044329.11,5.7502,0,0,0,consumer,0
80,M,Turkistan,76380.18,employed,46,450970.26,68,20.41,358592.0,4.6948,3,2,2,consumer,0
28,F,Kyzylorda,142352.75,employed,4,907822.85,16,30.68,721193.81,5.0662,0,1,0,consumer,0
53,F,Kostanay,114718.21,employed,24,521559.29,21,26.95,427635.24,3.7277,2,0,0,consumer,0
40,F,Turkistan,257028.75,employed,15,3208432.89,52,16.37,2768580.97,10.7714,3,2,2,auto,0
40,F,West Kazakhstan,203938.85,employed,16,1178637.39,27,34.24,693490.09,3.4005,0,6,110,consumer,0
46,F,Zhambyl,394874.09,employed,28,1386646.56,12,23.21,975232.77,2.4697,3,0,1,consumer,0
45,M,Aktobe,79783.34,employed,21,333983.88,60,37.62,211852.39,2.6553,2,0,1,consumer,0
25,M,Almaty Region,83127.69,employed,0,694642.41,30,24.81,374722.01,4.5077,2,0,0,consumer,0
35,M,Atyrau,81812.42,employed,11,621813.65,56,25.55,421906.13,5.1569,3,0,0,consumer,1
28,M,Nur-Sultan,75874.71,student,3,373778.38,41,19.13,54214.66,0.7145,0,2,1,consumer,0
32,F,Zhambyl,985143.66,employed,12,3036252.64,15,28.04,1870260.25,1.8985,2,0,1,consumer,0
22,F,Almaty,727299.65,self_employed,0,5721814.54,62,20.19,5151403.75,7.0829,0,0,0,auto,0
33,M,Aktobe,523894.66,employed,10,4794489.21,74,24.34,3367318.9,6.4275,0,2,0,consumer,0
37,F,Almaty,77737.66,employed,15,812357.3,48,12.31,649882.26,8.3598,1,7,161,consumer,0
37,F,Atyrau,80110.67,student,10,437574.71,43,15.31,73713.24,0.9201,2,1,0,consumer,0
20,F,Atyrau,183740.55,employed,1,1483841.55,29,29.38,206162.04,1.122,0,0,0,consumer,0
35,M,Turkistan,154270.79,employed,9,1772427.08,61,31.35,425683.11,2.7593,3,12,280,consumer,1
26,M,Almaty Region,735651.63,employed,4,3580608.0,26,36.29,1812655.92,2.464,0,0,0,consumer,0
38,M,Karaganda,1063801.33,employed,11,6202977.12,31,24.49,4993209.81,4.6937,3,2,1,consumer,0
53,M,Karaganda,106181.7,employed,32,337597.34,21,35.66,48299.9,0.4549,1,2,0,consumer,0
38,M,North Kazakhstan,480165.73,employed,13,5049535.8,59,41.61,2303864.29,4.7981,2,1,0,consumer,0
27,M,Almaty,213864.16,self_employed,7,1972591.79,69,28.24,1542493.1,7.2125,4,0,0,consumer,0
39,F,Atyrau,579631.9,employed,14,2091639.27,19,24.6,1468382.18,2.5333,3,2,0,consumer,0
38,M,Atyrau,227916.67,employed,16,700052.93,14,13.69,115315.25,0.506,1,1,2,consumer,0
33,M,Zhambyl,588833.01,retired,7,6408166.97,49,33.97,5506626.31,9.3517,3,7,231,auto,0
33,F,Almaty,134965.0,employed,11,2399890.25,70,5.63,999101.77,7.4026,3,2,0,consumer,0
24,F,North Kazakhstan,201492.75,employed,1,2129555.17,59,18.8,919005.03,4.561,0,0,0,consumer,0
48,M,Almaty,384768.55,employed,19,5383149.82,72,19.82,1665759.52,4.3292,0,0,0,consumer,0
27,F,Nur-Sultan,110644.98,self_employed,1,744174.84,59,25.77,202502.08,1.8302,0,0,0,consumer,0
28,F,Mangystau,81227.37,student,3,143302.95,28,27.21,24387.68,0.3002,1,0,0,consumer,0
55,M,Zhambyl,219767.39,self_employed,31,806438.86,12,22.49,110169.55,0.5013,3,0,0,consumer,0
28,F,Akmola,82521.7,self_employed,1,748685.15,55,16.6,300922.62,3.6465,0,8,186,consumer,0
46,M,Almaty Region,122278.75,student,20,937873.17,54,39.65,516732.69,4.2258,1,0,0,consumer,0
35,F,Almaty,79383.09,employed,15,811416.89,46,12.38,628652.7,7.9191,2,8,162,consumer,0
18,M,Mangystau,296379.15,student,0,3223616.91,59,38.32,3083802.38,10.4049,0,0,0,auto,0
29,M,Pavlodar,175274.8,unemployed,7,2999482.89,63,23.19,2227078.04,12.7061,0,8,288,consumer,0
21,M,Zhambyl,201027.72,employed,1,1847109.16,27,29.83,1206945.25,6.0038,2,0,0,consumer,0
43,M,Atyrau,192492.96,employed,22,1619065.54,63,20.65,764213.01,3.9701,3,7,127,consumer,0
48,F,East Kazakhstan,80510.73,self_employed,23,662719.06,50,33.27,120835.03,1.5008,2,0,1,consumer,0
42,F,Karaganda,531218.59,self_employed,16,1819595.47,12,17.51,477544.11,0.899,0,2,2,consumer,0
23,F,Shymkent,656378.27,employed,0,5838585.84,46,11.72,4236893.9,6.4549,0,0,0,consumer,0
33,F,Turkistan,85959.75,employed,9,499882.58,48,13.03,373521.09,4.3453,0,0,0,consumer,0
50,M,Aktobe,76012.75,retired,29,361164.94,54,37.02,123678.92,1.6271,1,0,2,consumer,0
39,M,Pavlodar,79682.93,unemployed,15,651758.53,57,19.06,103538.19,1.2994,3,0,0,consumer,0
38,M,Turkistan,182644.92,employed,8,1455040.07,70,27.78,604938.3,3.3121,2,2,0,consumer,0
63,M,Almaty,207638.57,retired,37,864105.64,19,32.34,380804.55,1.834,0,13,338,consumer,0
45,F,Karaganda,272371.1,employed,18,1621851.12,47,31.14,888963.74,3.2638,3,0,0,consumer,0
32,F,Aktobe,421411.89,employed,7,2167863.55,22,16.91,1422317.49,3.3751,3,0,1,consumer,0
43,M,Nur-Sultan,234560.4,employed,22,1159236.03,39,31.56,209360.89,0.8926,2,0,0,consumer,0
20,F,Shymkent,412546.98,employed,0,949124.32,12,22.72,554759.47,1.3447,0,1,1,consumer,0
61,F,Mangystau,74988.42,employed,35,457991.37,64,22.18,348327.42,4.645,3,0,0,consumer,0
35,M,Pavlodar,1413795.03,self_employed,7,4744479.26,15,19.14,2199101.33,1.5555,3,0,1,consumer,0
34,M,Zhambyl,83912.0,employed,11,321422.67,21,24.0,153163.26,1.8253,0,0,0,consumer,0
51,M,East Kazakhstan,135827.87,employed,27,2106592.04,65,28.39,519445.59,3.8243,1,0,0,consumer,1
38,F,Atyrau,575240.64,employed,12,2033909.85,16,25.82,1470385.3,2.5561,4,2,1,consumer,0
49,F,Almaty,84028.99,employed,26,501357.87,31,9.75,169750.19,2.0201,1,2,0,consumer,0
19,F,Nur-Sultan,76955.59,retired,1,524460.12,56,25.44,99728.26,1.2959,1,0,0,consumer,0
60,F,Shymkent,193558.03,employed,35,4263109.24,56,7.3,3126382.71,16.1521,2,1,0,consumer,0
36,M,Mangystau,318483.78,employed,12,899450.11,12,5.74,605461.0,1.9011,3,0,0,consumer,0
48,M,Pavlodar,169141.57,employed,24,1889575.56,57,32.41,888597.0,5.2535,2,9,265,consumer,0
47,F,Kyzylorda,560441.5,employed,24,7426657.62,58,28.65,5029343.46,8.9739,1,0,2,consumer,0
30,F,Nur-Sultan,77101.9,retired,0,124210.26,34,40.54,21941.4,0.2846,1,1,0,consumer,0
26,M,Turkistan,189380.92,employed,0,1730876.96,27,33.13,1120969.59,5.9191,3,2,1,consumer,0
39,M,Pavlodar,85510.9,employed,12,891084.41,46,19.58,186569.95,2.1818,0,0,0,consumer,0
30,F,Almaty Region,314478.29,employed,6,3970638.22,63,24.37,3052053.58,9.7051,1,1,0,consumer,0
41,F,Kyzylorda,235295.94,employed,20,1358229.16,36,44.11,405027.79,1.7213,0,0,0,consumer,0
38,M,East Kazakhstan,191573.78,employed,11,1042319.91,21,23.95,754500.24,3.9384,2,0,0,consumer,0
36,F,Nur-Sultan,79927.57,student,13,63083.61,22,40.59,49482.11,0.6191,3,0,0,consumer,0
52,M,Akmola,171237.25,employed,25,2154686.15,71,17.09,1616167.7,9.4381,3,2,0,consumer,0
19,M,Pavlodar,187354.43,employed,1,2038321.77,50,14.89,1711934.78,9.1374,3,0,0,consumer,0
44,F,North Kazakhstan,167699.28,employed,24,2033293.53,54,16.22,1948160.89,11.6169,1,1,0,auto,1
26,F,Atyrau,371080.21,self_employed,4,2610293.78,70,26.67,1128340.93,3.0407,0,0,2,consumer,0
26,F,Almaty,174489.57,employed,0,1958501.74,63,34.61,606845.55,3.4778,3,0,0,consumer,0
40,F,Almaty,237664.23,self_employed,14,2118589.04,40,4.96,1691806.49,7.1184,0,0,0,consumer,0
46,F,Nur-Sultan,385535.99,employed,21,2629788.24,16,20.8,788768.59,2.0459,0,1,0,consumer,0
18,M,Almaty,127879.18,employed,0,2537903.94,61,18.37,319737.38,2.5003,3,10,350,consumer,0
51,F,Almaty Region,129196.08,employed,26,975294.72,25,22.45,234168.51,1.8125,0,1,0,consumer,0
24,F,North Kazakhstan,240662.05,self_employed,1,1139145.41,17,16.6,402255.72,1.6714,0,0,0,consumer,0
34,M,Pavlodar,94133.74,unemployed,13,1233894.08,60,25.31,527757.95,5.6064,1,0,2,consumer,0
48,F,Kyzylorda,82626.17,retired,27,114604.95,73,34.05,38238.55,0.4628,0,0,0,consumer,0
56,F,Pavlodar,512633.68,employed,36,1149885.55,16,41.37,499663.75,0.9747,0,0,0,consumer,0
35,F,Almaty,83566.11,employed,12,643743.79,37,12.79,93412.58,1.1178,3,0,0,consumer,0
39,M,Zhambyl,287971.91,employed,19,1491159.6,15,16.14,218382.5,0.7583,2,2,0,consumer,0
63,M,Almaty,215343.28,retired,34,869656.67,18,30.62,365717.01,1.6983,2,12,334,consumer,0
28,F,Atyrau,371695.02,retired,2,2518097.3,60,38.46,1740072.18,4.6814,1,1,0,consumer,1
56,M,Karaganda,664085.16,employed,31,7694533.49,52,18.78,6422758.96,9.6716,2,0,2,auto,0
31,M,Almaty,138181.76,self_employed,8,1192962.76,69,22.16,744901.73,5.3907,2,1,1,consumer,0
34,M,Almaty,151116.38,employed,10,915579.49,23,31.28,119674.28,0.7919,2,0,0,consumer,0
36,F,East Kazakhstan,85963.84,employed,14,975122.65,52,32.65,564202.29,6.5632,1,0,1,consumer,0
18,M,Shymkent,108010.64,employed,1,735227.0,40,19.03,129256.19,1.1967,3,1,1,consumer,1
28,M,Almaty,569146.53,unemployed,3,3147761.29,21,13.02,1328357.52,2.3339,0,1,0,consumer,0
30,F,Zhambyl,1139727.31,retired,7,4402223.32,15,33.4,4063643.58,3.5654,2,0,1,auto,1
37,F,Shymkent,235667.96,employed,13,3763024.24,68,20.61,1161346.37,4.9279,3,0,1,consumer,0
62,F,Turkistan,819826.6,employed,37,5229942.74,19,16.43,4881743.69,5.9546,1,0,0,auto,0
36,F,Almaty,111356.84,employed,7,1150757.97,41,5.1,321243.17,2.8848,2,0,0,consumer,0
46,F,West Kazakhstan,82049.58,retired,20,380746.2,61,31.92,195956.2,2.3882,3,0,1,consumer,0
63,M,West Kazakhstan,1115223.77,employed,39,4545571.64,30,33.24,510990.96,0.4582,2,0,0,consumer,0
33,M,Almaty Region,183286.25,employed,8,840226.94,27,25.62,178666.49,0.9748,1,0,0,consumer,0
21,M,Nur-Sultan,314483.71,employed,0,3288687.22,69,19.63,2684820.59,8.5372,2,0,0,consumer,0
42,F,Almaty,171797.24,self_employed,18,686229.56,29,30.92,577385.47,3.3608,3,0,1,consumer,0
36,F,Zhambyl,127150.56,employed,8,1169357.24,58,17.75,911950.47,7.1722,2,0,0,consumer,0
48,M,Shymkent,234936.13,self_employed,18,2062385.19,65,23.88,892184.86,3.7975,2,0,0,consumer,0
34,M,Mangystau,328559.89,employed,7,2739641.16,32,16.25,2182367.76,6.6422,0,0,2,consumer,0
41,F,West Kazakhstan,159082.39,employed,20,1443042.05,60,21.14,161046.28,1.0123,1,0,2,consumer,1
37,F,Kostanay,196612.08,employed,11,583520.66,19,36.98,279984.18,1.424,3,2,0,consumer,0
18,M,Nur-Sultan,153135.04,employed,0,843900.44,39,27.64,91843.93,0.5998,0,0,2,consumer,0
57,M,Zhambyl,213702.43,self_employed,33,865189.75,12,23.64,111936.76,0.5238,4,0,2,consumer,0
42,M,Atyrau,247603.06,employed,14,1621605.04,62,27.65,347712.88,1.4043,0,1,0,consumer,0
39,M,Almaty Region,251909.11,employed,14,1856444.61,60,32.68,1229069.81,4.879,3,0,0,consumer,0
44,F,Zhambyl,777376.58,self_employed,19,9673518.87,63,12.29,8356805.34,10.75,1,2,0,auto,0
40,M,Almaty Region,133361.88,employed,16,1430972.26,56,45.46,1034957.6,7.7605,3,2,2,consumer,0
42,M,Mangystau,132811.51,employed,20,1142579.35,32,16.66,842621.95,6.3444,0,0,0,consumer,0
33,M,Almaty Region,270023.75,employed,12,1497089.26,24,9.17,521041.01,1.9296,0,0,0,consumer,0
44,F,Turkistan,100981.15,employed,19,1248882.73,55,26.98,418970.2,4.149,3,2,0,consumer,0
24,M,Kostanay,90256.28,employed,1,980910.67,47,21.98,815344.41,9.0336,0,2,0,consumer,0
37,M,Aktobe,186533.54,employed,11,2324241.22,41,22.53,336824.95,1.8057,1,0,1,consumer,0
22,F,Shymkent,78045.87,employed,0,495993.3,50,22.4,201304.73,2.5793,3,0,1,consumer,0
58,M,Turkistan,145181.9,employed,32,1091092.99,72,35.8,707728.58,4.8747,2,1,0,consumer,1
34,F,Almaty,1417246.29,employed,10,7210967.31,27,14.41,6229722.78,4.3956,3,2,0,auto,0
43,F,Shymkent,296547.94,self_employed,22,3991813.31,57,10.97,2227814.82,7.5125,0,1,1,consumer,0
36,F,Akmola,80400.68,employed,10,271718.76,55,18.76,155652.0,1.9359,3,1,0,consumer,0
19,M,Kyzylorda,610961.2,self_employed,0,6411515.13,48,18.82,5714763.15,9.3537,3,0,1,auto,0
33,M,Aktobe,128485.22,employed,8,1094311.54,28,24.44,541994.39,4.2183,4,2,0,consumer,0
32,F,Shymkent,119561.54,self_employed,1,2122750.53,58,13.84,395180.11,3.3052,0,0,2,consumer,0
25,M,Shymkent,81991.78,retired,3,101802.33,52,37.38,27728.57,0.3382,4,1,0,consumer,1
38,M,Nur-Sultan,87994.52,retired,11,614412.01,69,34.3,85736.54,0.9743,1,1,0,consumer,1
39,F,Nur-Sultan,725638.9,self_employed,10,2179387.05,17,18.89,391888.59,0.5401,0,0,0,consumer,0
28,M,Atyrau,318635.54,employed,6,1850325.33,66,38.89,794464.5,2.4933,2,2,0,consumer,0
44,M,Nur-Sultan,435740.06,employed,18,1758456.2,27,35.88,410898.13,0.943,0,2,1,consumer,0
39,F,Kostanay,80878.13,employed,9,493057.08,67,5.02,81599.17,1.0089,2,2,0,consumer,0
69,M,Kostanay,77455.22,student,42,143642.61,49,26.69,97345.84,1.2568,0,9,288,consumer,1
65,F,Almaty,232834.01,employed,42,2761235.68,64,15.9,2143986.64,9.2082,2,0,0,auto,0
49,F,Almaty Region,136035.38,employed,21,956049.69,43,18.6,285058.03,2.0955,2,0,0,consumer,1
54,M,North Kazakhstan,147271.17,employed,28,860465.23,34,32.64,540595.45,3.6707,1,0,0,consumer,0
52,M,Almaty,75591.23,retired,28,557398.43,30,36.24,227625.21,3.0112,3,2,0,consumer,0
27,F,Pavlodar,77815.19,retired,0,114951.34,24,20.03,89717.33,1.1529,0,0,0,consumer,0
47,M,Kostanay,120144.64,unemployed,23,1078511.02,38,19.76,544915.94,4.5355,0,0,0,consumer,0
31,F,Shymkent,193292.19,self_employed,4,1871079.24,27,9.54,202153.52,1.0458,2,0,2,consumer,1
52,M,Akmola,81813.52,employed,25,824790.7,50,18.45,414881.99,5.071,2,0,0,consumer,0
48,M,Karaganda,80395.81,employed,18,217577.03,59,18.24,80900.26,1.0063,2,2,0,consumer,0
53,M,Almaty,171468.4,self_employed,25,791340.06,26,25.82,400113.19,2.3334,1,0,0,consumer,0
43,M,Turkistan,83010.54,student,19,728261.14,74,23.79,216113.66,2.6034,1,0,0,consumer,0
40,F,North Kazakhstan,79921.36,self_employed,17,891417.49,53,26.08,509864.51,6.3795,2,0,0,consumer,0
18,M,Zhambyl,114687.99,employed,0,489280.02,22,22.67,382188.65,3.3324,3,1,0,consumer,0
39,M,Almaty,362025.81,employed,17,5895516.77,50,15.03,4857314.07,13.417,3,1,0,auto,0
32,M,East Kazakhstan,124679.24,retired,5,775523.92,69,44.04,283826.36,2.2764,0,0,0,consumer,0
38,F,Mangystau,76273.29,self_employed,16,593793.59,37,18.77,471003.53,6.1751,2,0,1,consumer,0
54,M,Karaganda,704738.17,employed,33,7511667.0,50,20.39,6766258.96,9.6011,3,2,2,auto,0
45,F,Almaty Region,78635.88,employed,17,754802.53,64,9.23,189326.76,2.4076,4,0,0,consumer,1
25,F,Aktobe,168952.77,self_employed,0,1541364.95,41,21.84,997455.09,5.9037,3,0,2,consumer,0
35,M,Atyrau,151699.79,employed,10,1308300.66,45,28.98,201255.61,1.3267,2,2,1,consumer,0
34,M,West Kazakhstan,763628.05,student,11,3411846.55,27,31.64,3353500.78,4.3915,0,0,1,auto,0
35,F,Zhambyl,78508.91,employed,14,339845.73,48,32.42,46709.95,0.595,0,1,0,consumer,0
42,M,Nur-Sultan,115574.91,employed,18,742255.71,33,22.61,214358.16,1.8547,1,0,0,consumer,0
37,F,Nur-Sultan,135338.52,employed,12,764158.15,18,10.1,179212.48,1.3242,2,2,0,consumer,0
36,F,Shymkent,79553.36,employed,17,383733.8,35,31.05,236584.69,2.9739,3,1,0,consumer,0
26,M,Kyzylorda,98145.36,employed,0,716292.71,35,14.74,206047.77,2.0994,0,0,0,consumer,0
43,F,Akmola,727253.54,employed,16,5944707.24,68,29.86,1564735.1,2.1516,0,1,0,consumer,0
50,F,East Kazakhstan,153603.38,employed,21,1398219.88,63,19.24,702372.22,4.5726,3,0,0,consumer,1
38,F,Almaty,127292.34,unemployed,16,1300022.77,53,14.6,782155.89,6.1445,1,2,0,consumer,0
40,F,Nur-Sultan,99115.89,retired,12,386379.34,34,46.41,305526.85,3.0825,2,1,2,consumer,0
45,F,Mangystau,599496.28,employed,23,1812192.91,13,20.51,1606913.82,2.6804,1,8,268,auto,0
35,M,Almaty,169798.28,self_employed,7,1798422.12,55,14.48,1273749.19,7.5015,1,0,0,consumer,0
33,M,North Kazakhstan,364381.51,retired,11,3502952.7,71,25.55,3025263.96,8.3024,3,0,0,auto,0
40,F,West Kazakhstan,79190.53,self_employed,12,632333.69,46,21.09,163374.23,2.063,0,0,2,consumer,0
43,F,Kostanay,378273.48,employed,14,1808450.15,15,12.91,628080.73,1.6604,0,0,1,consumer,0
67,M,Shymkent,129142.87,self_employed,42,961372.47,49,32.84,364298.76,2.8209,1,0,0,consumer,0
23,F,Akmola,281438.12,unemployed,2,927556.39,17,13.35,629492.18,2.2367,3,1,0,consumer,0
30,F,Karaganda,195506.46,student,11,687120.27,17,39.51,244722.68,1.2517,3,2,2,consumer,0
19,F,Almaty,223980.99,employed,2,1496377.82,20,28.72,971069.93,4.3355,1,0,0,consumer,0
48,F,Almaty,81233.9,employed,23,294912.12,53,21.62,187487.98,2.308,4,0,0,consumer,0
23,F,Almaty Region,79307.25,student,0,237200.43,56,30.56,55834.07,0.704,0,1,1,consumer,0
23,F,Pavlodar,89764.32,employed,3,1038480.6,50,24.31,437427.87,4.873,2,6,115,consumer,0
18,M,Almaty,197360.3,self_employed,2,1437478.57,28,9.26,1155984.36,5.8572,2,0,1,consumer,0
19,M,East Kazakhstan,1472988.49,self_employed,0,8604319.64,28,12.26,7721184.8,5.2418,1,0,0,auto,0
