age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
34,F,Дальний Восток,269631.27,employed,9,1829611.46,42,12.62,293972.56,1.0903,4,1,55,consumer,0
44,M,Москва,249620.04,employed,12,1417527.66,66,10.98,276595.37,1.1081,5,4,60,consumer,0
31,M,Юг России,290664.21,employed,7,2016546.64,57,20.65,292446.67,1.0061,11,1,67,consumer,1
50,M,Юг России,123965.17,employed,18,548392.66,84,23.86,295013.76,2.3798,13,2,51,consumer,0
33,M,Центральный ФО,347467.85,employed,8,2112566.68,36,12.81,346713.28,0.9978,4,2,23,consumer,1
28,F,Санкт-Петербург,283746.55,employed,6,2222930.91,52,9.45,299248.58,1.0546,11,0,45,consumer,0
33,F,Сибирь,194183.18,employed,13,1205214.83,69,18.59,277321.88,1.4281,5,1,57,consumer,0
31,F,Поволжье,147364.97,employed,11,856707.59,36,18.55,279526.17,1.8968,4,1,52,business,0
38,M,Урал,248183.59,employed,0,1756048.51,28,18.17,316941.93,1.277,12,4,60,business,0
43,M,Юг России,161819.7,employed,6,536350.5,79,13.04,287163.48,1.7746,3,1,65,consumer,0
34,F,Поволжье,219760.39,employed,12,1455982.26,55,13.7,288661.24,1.3135,5,3,64,consumer,0
25,F,Санкт-Петербург,237437.91,employed,6,1888542.06,44,14.97,373964.98,1.575,5,0,19,consumer,1
40,M,Центральный ФО,189343.25,employed,3,1187116.45,25,13.03,291434.79,1.5392,9,0,63,consumer,0
34,M,Центральный ФО,234559.25,student,14,1656113.23,36,13.14,214785.64,0.9157,3,4,44,mortgage,1
23,F,Дальний Восток,274622.09,employed,6,1456151.75,39,21.08,286779.03,1.0443,14,1,65,consumer,1
38,F,Поволжье,240847.27,employed,16,1877898.52,51,22.44,277160.7,1.1508,3,0,35,consumer,1
32,M,Юг России,116711.54,self_employed,9,483789.37,79,21.39,296091.82,2.5369,13,1,40,consumer,0
50,M,Москва,133912.88,employed,10,311891.74,37,21.69,276369.39,2.0638,9,3,61,consumer,1
29,M,Урал,184329.3,employed,0,1710523.89,83,9.54,357553.53,1.9397,4,2,30,consumer,0
50,M,Урал,314524.88,employed,8,960722.03,35,18.49,291840.29,0.9279,7,3,45,consumer,0
31,F,Дальний Восток,127953.35,employed,17,323073.15,73,27.77,290039.86,2.2667,10,0,69,consumer,0
37,M,Центральный ФО,190217.07,employed,3,1255275.92,25,14.06,286434.15,1.5058,9,1,60,consumer,0
32,F,Поволжье,251243.48,employed,6,481661.44,55,18.74,334820.11,1.3326,2,3,51,consumer,1
27,M,Москва,159770.06,employed,4,944518.51,61,20.26,294846.2,1.8454,16,1,82,consumer,0
43,F,Дальний Восток,220581.65,employed,2,1519304.83,25,20.1,287133.67,1.3017,15,4,41,consumer,0
41,F,Санкт-Петербург,302499.67,employed,11,2084696.84,36,12.8,243075.06,0.8036,9,2,80,consumer,1
37,F,Сибирь,281856.95,employed,7,1991796.38,71,11.31,315745.96,1.1202,6,3,51,consumer,0
40,M,Урал,295747.31,employed,1,2096883.09,34,18.71,291408.38,0.9853,14,3,64,business,0
42,M,Урал,279550.19,employed,0,2197483.49,34,17.4,285278.68,1.0205,10,4,64,business,0
37,M,Центральный ФО,228220.16,employed,2,1373194.91,84,15.59,311214.94,1.3637,4,10,264,consumer,0
34,F,Сибирь,208213.23,employed,15,1168635.1,68,19.12,284113.46,1.3645,2,0,57,consumer,0
40,F,Дальний Восток,265444.04,employed,6,1892882.45,41,12.18,288523.14,1.0869,0,1,43,consumer,0
25,M,Москва,187643.55,employed,2,1078128.83,43,29.91,298493.8,1.5907,15,4,53,consumer,0
40,M,Урал,157597.04,employed,4,879818.76,27,17.82,292426.99,1.8555,3,1,60,business,0
30,F,Поволжье,153906.27,employed,11,862031.25,35,17.06,292131.79,1.8981,3,2,52,business,0
34,F,Санкт-Петербург,192136.79,employed,9,1269287.58,42,19.96,253353.85,1.3186,6,1,97,business,0
28,F,Дальний Восток,315456.33,employed,0,2112192.33,47,14.28,357041.2,1.1318,4,4,45,consumer,0
28,M,Юг России,236908.48,self_employed,7,1844435.6,84,9.83,287354.17,1.2129,15,1,62,consumer,0
40,F,Санкт-Петербург,211497.7,employed,11,1267967.18,74,15.99,300252.69,1.4196,8,0,42,consumer,1
44,F,Сибирь,265846.64,employed,14,2411005.71,72,11.32,290581.82,1.093,0,1,41,consumer,0
33,M,Москва,179842.1,employed,8,1005772.87,45,19.14,294514.16,1.6376,3,3,43,consumer,0
36,M,Москва,244589.3,retired,11,1804218.84,40,11.14,298529.65,1.2205,7,4,70,consumer,0
42,M,Центральный ФО,110147.95,employed,14,1685900.32,61,27.72,430930.75,3.9123,7,1,29,consumer,1
40,F,Санкт-Петербург,130683.15,employed,7,427243.63,37,15.27,286462.7,2.192,4,6,106,consumer,0
42,F,Сибирь,268386.86,employed,7,2450445.6,12,12.3,289119.53,1.0772,2,1,59,consumer,0
39,M,Москва,163552.89,employed,4,1062363.7,70,13.12,284683.38,1.7406,5,0,57,consumer,1
34,F,Санкт-Петербург,243270.59,unemployed,9,1117885.87,35,22.7,220016.57,0.9044,12,1,10,consumer,1
41,M,Москва,159485.06,employed,19,831566.51,48,13.29,266039.22,1.6681,5,0,66,consumer,0
33,M,Урал,178618.66,employed,6,969218.97,71,12.83,288446.05,1.6149,0,1,63,consumer,0
26,M,Урал,143617.94,employed,0,426888.71,84,27.72,276108.17,1.9225,15,3,53,consumer,0
30,F,Дальний Восток,249737.6,self_employed,2,1848903.01,37,13.15,297189.26,1.19,14,1,45,auto,1
42,F,Санкт-Петербург,240524.55,employed,8,1503522.84,38,16.89,271120.4,1.1272,9,3,61,consumer,1
36,M,Урал,334451.4,employed,11,2300164.45,24,18.73,283476.85,0.8476,8,3,43,consumer,0
42,F,Санкт-Петербург,121679.67,employed,6,420549.42,35,15.78,303265.24,2.4923,0,4,105,consumer,0
30,F,Поволжье,345147.98,employed,0,1667100.74,55,28.09,424942.99,1.2312,3,1,69,consumer,1
30,F,Дальний Восток,251288.7,employed,13,1839645.99,52,14.59,281215.94,1.1191,8,3,48,consumer,0
30,M,Юг России,141514.63,employed,7,322084.04,82,12.24,287944.53,2.0347,3,4,53,consumer,0
26,M,Урал,179672.92,employed,2,1697129.87,84,10.08,345213.24,1.9213,1,0,33,consumer,0
36,F,Дальний Восток,267502.2,employed,14,2099751.8,58,13.33,297645.03,1.1127,5,1,54,consumer,0
31,F,Поволжье,161174.37,employed,13,849711.23,37,18.31,289931.76,1.7989,3,3,50,business,0
38,M,Центральный ФО,110333.72,employed,18,1563318.01,61,28.63,441219.26,3.9989,8,0,28,consumer,1
46,M,Юг России,203953.26,employed,6,1357078.69,40,21.6,296742.42,1.4549,9,3,68,consumer,0
49,M,Москва,411419.53,employed,3,1639182.91,74,12.68,353827.76,0.86,18,0,62,consumer,0
39,M,Урал,247727.0,employed,0,1635790.08,27,17.87,275804.1,1.1133,13,2,60,business,0
28,M,Урал,194153.19,employed,6,1321194.61,36,9.89,300754.32,1.549,0,2,48,consumer,0
42,F,Санкт-Петербург,407086.1,employed,8,1894510.87,31,24.6,280939.64,0.6901,2,3,68,consumer,0
38,F,Дальний Восток,277353.15,employed,7,1837024.0,12,13.43,303323.71,1.0936,5,3,66,consumer,0
26,F,Дальний Восток,290757.2,employed,4,2036891.48,42,12.24,287124.33,0.9875,10,1,50,consumer,0
37,F,Санкт-Петербург,354394.2,employed,13,1878365.97,63,23.78,286251.51,0.8077,1,4,52,consumer,0
31,M,Москва,148571.84,employed,14,712538.89,42,16.24,306729.54,2.0645,5,2,40,consumer,0
45,M,Урал,265511.92,employed,13,1744386.19,65,13.67,280331.6,1.0558,8,2,25,consumer,0
41,F,Санкт-Петербург,78749.65,employed,8,436664.91,73,10.42,254879.99,3.2365,9,3,66,consumer,0
33,M,Центральный ФО,133670.76,unemployed,10,415623.06,75,19.11,293616.06,2.1965,3,5,81,consumer,0
34,M,Юг России,120726.98,employed,0,318679.41,33,26.71,291703.05,2.4162,16,1,59,consumer,0
36,F,Дальний Восток,315588.64,employed,15,2381965.16,75,12.5,284672.34,0.902,8,3,57,consumer,0
43,F,Санкт-Петербург,125635.64,employed,2,424132.85,25,13.88,269614.29,2.146,11,3,59,consumer,0
50,F,Сибирь,218613.15,employed,10,1889526.68,40,12.92,223609.03,1.0228,5,4,47,consumer,0
33,M,Юг России,125958.98,employed,2,333104.68,35,26.98,286412.09,2.2738,14,3,58,consumer,0
37,M,Урал,298491.01,employed,0,2230132.03,24,18.37,296090.69,0.992,16,3,64,business,0
46,F,Санкт-Петербург,119560.22,employed,1,413009.07,28,13.24,301007.64,2.5176,11,0,61,consumer,0
43,M,Урал,260677.19,employed,5,1735256.43,25,17.82,288449.21,1.1065,1,1,51,business,0
36,M,Центральный ФО,234935.28,student,16,1700505.16,38,12.89,214902.14,0.9147,6,3,46,mortgage,1
45,M,Урал,242988.16,employed,10,1606964.67,43,13.18,294597.59,1.2124,14,2,65,consumer,0
36,F,Сибирь,199915.77,employed,13,1089425.13,67,19.19,285380.79,1.4275,4,4,55,consumer,0
50,F,Поволжье,279959.26,employed,10,389919.35,44,12.65,154982.34,0.5536,8,3,45,consumer,1
42,F,Поволжье,190552.66,employed,6,982849.25,68,11.77,295681.28,1.5517,1,10,263,consumer,0
36,M,Центральный ФО,331084.67,employed,6,2080063.33,33,27.25,269640.71,0.8144,8,3,14,consumer,0
34,M,Центральный ФО,360151.2,employed,8,1959644.52,36,12.55,365921.89,1.016,6,0,25,consumer,1
26,M,Урал,144726.05,employed,3,420337.18,84,27.09,287193.46,1.9844,18,0,53,consumer,0
35,M,Москва,183319.19,employed,18,949591.7,61,23.23,302070.83,1.6478,9,3,78,consumer,0
32,M,Урал,280975.55,employed,13,2133250.18,27,12.52,279858.06,0.996,10,0,70,business,0
33,F,Дальний Восток,232844.32,self_employed,0,1806713.35,34,12.84,297967.0,1.2797,16,2,46,auto,1
41,M,Москва,286789.8,employed,15,2387133.67,49,13.1,280597.3,0.9784,2,2,70,consumer,0
42,M,Москва,483114.37,employed,9,2307371.25,22,16.03,358515.49,0.7421,10,0,16,consumer,0
28,F,Санкт-Петербург,305475.57,employed,7,2007455.84,38,12.41,288123.62,0.9432,3,1,52,consumer,1
37,M,Москва,319360.87,employed,9,2391203.25,84,21.9,273857.78,0.8575,2,1,68,consumer,0
32,F,Поволжье,337065.93,employed,0,1559781.86,56,27.14,426248.31,1.2646,4,1,68,consumer,1
42,F,Поволжье,270615.67,employed,10,1379671.55,64,18.16,437768.99,1.6177,0,3,31,consumer,0
25,M,Москва,227657.4,employed,0,1431334.97,36,11.59,439317.92,1.9297,10,3,14,consumer,1
48,M,Центральный ФО,308452.25,employed,9,2276456.77,27,12.85,307380.25,0.9965,2,3,58,consumer,0
46,M,Урал,237008.76,employed,10,1521547.87,47,13.85,265698.02,1.121,12,2,66,consumer,0
25,M,Урал,463856.25,employed,4,1942535.32,55,27.02,230634.14,0.4972,21,3,21,consumer,1
32,M,Москва,218105.15,employed,0,1895067.52,83,12.31,231748.11,1.0625,16,4,36,consumer,0
35,M,Москва,200677.96,employed,14,1415890.71,76,12.01,281262.18,1.4016,3,1,59,consumer,0
31,M,Юг России,291471.58,employed,4,2053709.12,58,19.96,301977.38,1.036,15,4,65,consumer,1
47,F,Сибирь,275134.77,employed,13,2327873.79,74,11.3,286269.81,1.0405,4,0,40,consumer,0
31,F,Дальний Восток,179249.65,employed,12,1378643.67,36,10.18,305596.07,1.7049,0,4,53,consumer,0
44,M,Урал,155549.61,employed,7,884252.6,28,17.77,285857.69,1.8377,6,0,60,business,0
27,F,Санкт-Петербург,389598.77,employed,7,1423764.17,40,16.12,251338.47,0.6451,7,1,81,consumer,0
46,M,Урал,251444.92,employed,7,1590384.53,43,14.02,283007.96,1.1255,12,3,67,consumer,0
48,M,Москва,361970.57,employed,15,1913106.83,72,21.03,213756.67,0.5905,0,1,44,consumer,0
26,F,Санкт-Петербург,291203.65,employed,11,2471462.62,42,13.13,283728.29,0.9743,1,2,71,consumer,0
41,M,Центральный ФО,111610.94,employed,15,1602536.0,59,26.56,434594.44,3.8938,10,0,27,consumer,1
37,M,Центральный ФО,196265.52,employed,13,1111392.64,37,21.7,274562.99,1.3989,4,2,47,consumer,0
43,M,Урал,255448.87,employed,5,1666552.49,27,19.43,295519.24,1.1569,4,0,48,business,0
46,M,Москва,19620.34,employed,0,177474.69,62,14.53,144190.97,7.3487,13,2,52,consumer,0
42,F,Санкт-Петербург,219205.97,employed,8,1244385.59,73,15.4,292932.74,1.3363,8,4,38,consumer,1
26,M,Москва,168443.86,employed,8,1631064.84,60,17.06,291168.91,1.7286,1,0,42,consumer,0
37,M,Юг России,294106.78,employed,6,2261657.03,84,13.03,296189.54,1.0071,5,3,66,consumer,0
36,M,Центральный ФО,188617.12,employed,2,1163598.44,25,13.69,298481.73,1.5825,6,2,61,consumer,0
46,M,Юг России,210491.85,employed,6,1367509.96,40,20.9,287059.34,1.3637,10,4,66,consumer,0
29,M,Урал,214612.71,employed,0,1931373.24,22,24.7,456768.1,2.1283,8,4,65,consumer,1
36,M,Москва,146669.59,employed,4,655186.28,83,12.6,300293.26,2.0474,3,1,82,consumer,0
31,M,Юг России,147471.5,employed,5,296002.49,84,13.2,306466.61,2.0781,4,0,52,consumer,0
30,M,Юг России,122909.29,employed,2,317915.21,33,27.09,286246.6,2.3289,16,4,57,consumer,0
27,M,Москва,309298.29,employed,10,2163524.84,60,15.5,303089.73,0.9799,7,3,85,consumer,0
43,M,Урал,299237.96,employed,4,2272641.58,24,18.22,279706.8,0.9347,4,0,63,business,0
27,M,Центральный ФО,184726.32,employed,7,1321073.96,26,12.37,280221.05,1.5169,3,1,38,consumer,0
50,F,Сибирь,201906.29,employed,11,1990146.36,42,12.84,226555.58,1.1221,2,4,45,consumer,0
31,M,Урал,156943.6,employed,0,821172.92,27,18.41,282485.46,1.7999,7,1,42,business,0
33,M,Урал,342222.32,employed,8,604974.83,21,18.96,295714.4,0.8641,5,4,60,consumer,1
31,F,Дальний Восток,250614.1,employed,5,1909854.49,45,13.11,285965.27,1.1411,5,2,57,consumer,0
32,F,Поволжье,171827.11,employed,7,854988.13,25,18.53,285321.01,1.6605,0,2,64,business,0
37,M,Москва,331609.89,employed,10,2381090.06,83,23.37,282128.08,0.8508,3,3,69,consumer,0
42,M,Юг России,161966.63,employed,8,513211.16,79,12.66,283448.42,1.75,5,0,65,consumer,0
28,M,Москва,192833.33,employed,11,1731202.13,61,17.05,275734.49,1.4299,2,2,40,consumer,0
44,M,Урал,281663.08,employed,16,2163258.9,29,22.42,280832.96,0.997,17,3,43,business,0
27,M,Москва,166928.2,employed,2,652642.98,37,9.58,284492.13,1.7043,15,4,61,refinance,0
27,M,Урал,141737.56,employed,0,428230.2,84,26.48,304418.72,2.1477,19,2,54,consumer,0
41,M,Юг России,402791.08,employed,15,1759030.83,84,29.31,274650.99,0.6819,4,0,67,consumer,0
27,F,Дальний Восток,245151.92,employed,1,1869764.27,41,13.03,285647.23,1.1652,11,0,35,consumer,0
45,M,Москва,19010.93,employed,2,164254.37,65,13.74,152405.97,8.0163,11,0,51,consumer,0
37,M,Москва,271003.98,employed,6,1795189.43,82,13.1,296147.91,1.0928,3,5,79,consumer,0
43,M,Москва,139046.64,employed,3,1960327.68,57,29.47,398595.12,2.8666,12,4,42,consumer,1
41,M,Урал,151548.07,employed,5,655805.02,41,13.17,282855.54,1.8664,3,0,66,consumer,0
47,F,Поволжье,275590.26,employed,9,401892.65,41,12.49,140935.68,0.5114,6,2,47,consumer,1
43,F,Сибирь,279785.03,employed,8,2277259.43,12,11.91,293417.81,1.0487,5,0,59,consumer,0
41,F,Поволжье,269753.22,employed,11,1251292.86,65,18.83,412883.7,1.5306,1,1,32,consumer,0
40,M,Юг России,399576.67,self_employed,15,1903631.49,76,21.69,296099.86,0.741,9,1,49,consumer,0
32,F,Поволжье,322221.12,employed,0,1625381.96,56,26.64,420919.59,1.3063,5,1,67,consumer,1
39,M,Москва,268387.54,employed,16,1951781.02,35,11.53,407943.82,1.52,10,3,25,consumer,1
34,M,Центральный ФО,232517.58,student,16,1775403.72,37,12.54,217862.91,0.937,5,1,46,mortgage,1
30,M,Москва,153782.17,employed,12,729777.63,41,15.23,281970.34,1.8336,2,1,42,consumer,0
38,F,Санкт-Петербург,246418.83,employed,0,1864640.15,66,16.84,290174.54,1.1776,4,4,92,consumer,0
37,M,Урал,247338.07,employed,0,1702072.8,26,18.12,287548.38,1.1626,11,3,58,business,0
34,F,Поволжье,207953.7,employed,14,1325406.29,53,13.11,294575.19,1.4165,4,3,61,consumer,0
51,M,Москва,364615.85,employed,15,1815225.59,73,20.81,208860.89,0.5728,1,0,46,consumer,0
32,F,Санкт-Петербург,297345.68,employed,11,2011871.03,38,13.04,291352.54,0.9798,0,0,52,consumer,1
44,F,Сибирь,291155.53,employed,14,2333622.78,75,11.38,290382.85,0.9973,3,3,40,consumer,0
44,F,Санкт-Петербург,75915.08,employed,10,432716.83,71,10.34,242222.21,3.1907,5,3,69,consumer,0
44,M,Москва,245320.13,employed,11,1829421.78,75,12.58,287950.84,1.1738,10,3,57,consumer,0
40,M,Урал,165396.3,employed,7,749449.96,38,18.48,266730.47,1.6127,8,2,13,business,1
46,M,Центральный ФО,228007.35,employed,8,1713233.97,52,12.68,296489.61,1.3003,2,4,43,consumer,0
29,F,Сибирь,123277.07,employed,15,330161.08,59,10.27,289755.1,2.3504,5,3,52,consumer,1
31,M,Урал,159742.09,employed,1,823906.06,24,17.34,305974.3,1.9154,10,0,41,business,0
29,F,Санкт-Петербург,243592.61,employed,12,1696158.17,36,20.82,294388.69,1.2085,6,0,50,consumer,0
41,M,Урал,157679.53,employed,6,613747.48,43,12.18,278668.32,1.7673,4,3,70,consumer,0
37,M,Юг России,318167.07,employed,1,1965611.65,67,14.27,439223.64,1.3805,2,2,17,consumer,1
37,F,Дальний Восток,264211.6,employed,2,1899064.41,38,12.14,281200.99,1.0643,2,0,41,consumer,0
41,M,Юг России,124701.36,employed,2,306014.27,75,12.38,278667.08,2.2347,0,0,61,consumer,0
47,F,Санкт-Петербург,122451.29,employed,0,441476.39,27,13.29,294687.49,2.4065,9,3,57,consumer,0
21,M,Юг России,278099.36,employed,4,2121769.41,38,10.23,272511.89,0.9799,18,4,62,consumer,1
32,F,Дальний Восток,258662.14,employed,11,1723986.15,54,13.14,294295.19,1.1378,9,1,50,consumer,0
41,F,Санкт-Петербург,322443.12,employed,8,2041512.25,34,13.0,252862.41,0.7842,8,4,78,consumer,1
37,M,Юг России,290089.4,employed,3,2241631.45,84,13.37,292841.93,1.0095,5,0,65,consumer,0
35,F,Санкт-Петербург,347703.53,employed,12,1754361.02,66,24.89,295135.91,0.8488,4,1,49,consumer,0
39,F,Сибирь,156392.27,self_employed,8,618326.61,9,19.87,284163.49,1.817,6,0,22,consumer,0
32,M,Урал,428115.77,employed,18,2141011.89,56,14.0,362620.77,0.847,17,3,49,consumer,1
46,M,Урал,255076.4,employed,14,1744117.84,65,14.05,286267.01,1.1223,7,3,27,consumer,0
36,M,Урал,359403.33,employed,5,622651.99,21,20.24,266875.7,0.7426,4,1,62,consumer,1
44,M,Центральный ФО,164024.59,employed,18,871708.51,76,17.37,295288.32,1.8003,0,3,66,consumer,0
36,F,Санкт-Петербург,360267.83,employed,12,1763359.35,66,25.28,297995.4,0.8271,5,0,50,consumer,0
34,F,Сибирь,243448.53,employed,1,1661462.57,62,10.29,292351.74,1.2009,4,1,32,consumer,0
46,F,Санкт-Петербург,128177.94,self_employed,19,807705.16,43,14.55,306699.05,2.3927,3,2,99,consumer,0
41,F,Санкт-Петербург,390216.64,employed,7,1937461.88,29,24.71,290207.61,0.7437,5,4,65,consumer,0
27,M,Москва,168217.94,employed,12,611800.75,72,19.93,291269.89,1.7315,1,4,45,consumer,0
37,M,Центральный ФО,304554.94,employed,6,2225824.38,35,27.94,284705.88,0.9348,4,0,14,consumer,0
52,F,Дальний Восток,323855.5,employed,6,1543121.27,30,17.76,299845.65,0.9259,17,2,64,consumer,1
44,M,Москва,18957.11,employed,2,184076.11,62,14.16,143045.69,7.5454,15,4,54,consumer,0
39,F,Санкт-Петербург,305578.32,employed,10,2130315.02,38,12.82,254189.44,0.8318,10,5,80,consumer,1
38,F,Поволжье,244636.57,employed,18,1797026.22,50,22.0,288949.0,1.1811,2,2,33,consumer,1
46,F,Санкт-Петербург,133065.93,self_employed,18,871458.96,44,15.3,275938.84,2.0737,0,3,102,consumer,0
47,M,Урал,198123.51,employed,10,853438.13,55,22.36,264759.47,1.3363,15,5,84,consumer,0
