loan_id,origination_date,region,currency,loan_type,loan_reason,gender,citizenship,interest_rate_pct,credit_amount_kzt,age,days_past_due,npl_90plus
KZ2026000712,2019-07-13,Karaganda,KZT,Credit card,Consumer credit,Male,Local,40.5,311000,42,0,0
KZ2026000713,2020-11-02,Pavlodar,EUR,Personal loan,Consumer credit,Female,Local,16.8,7361000,43,0,0
KZ2026000714,2019-04-29,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,35.6,1098000,29,0,0
KZ2026000715,2020-05-24,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,30.5,620000,57,0,0
KZ2026000716,2019-11-01,Almaty,KZT,Credit card,Consumer credit,Male,Local,36.5,94000,23,0,0
KZ2026000717,2020-04-04,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,16.3,1588000,40,0,0
KZ2026000718,2019-06-14,Nur-Sultan,KZT,Credit card,Consumer credit,Female,Local,39.1,421000,22,0,0
KZ2026000719,2019-04-14,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,41.6,488000,36,0,0
KZ2026000720,2019-06-07,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,21.6,1156000,31,0,0
KZ2026000721,2020-05-24,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,23.6,1062000,38,0,0
KZ2026000722,2020-07-25,Almaty Region,KZT,Personal loan,Auto loan,Male,Local,9.8,3020000,41,0,0
KZ2026000723,2021-03-09,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,16.6,611000,26,0,0
KZ2026000724,2021-04-11,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,12.9,1693000,37,0,0
KZ2026000725,2020-10-26,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,24.0,990000,52,0,0
KZ2026000726,2019-01-12,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,19.9,726000,23,300,1
KZ2026000727,2020-09-13,Almaty,USD,Personal loan,Consumer credit,Female,Local,20.2,855000,28,0,0
KZ2026000728,2020-09-15,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,20.8,2633000,46,0,0
KZ2026000729,2020-09-15,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,14.0,1430000,38,0,0
KZ2026000730,2020-08-05,East Kazakhstan,KZT,Personal loan,Auto loan,Female,Foreigner,21.2,3595000,39,230,1
KZ2026000731,2020-08-30,Akmola,RUB,Personal loan,Consumer credit,Female,Local,23.8,2043000,48,0,0
KZ2026000732,2020-05-31,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,20.0,1821000,28,0,0
KZ2026000733,2020-07-01,Nur-Sultan,KZT,Credit card,Auto loan,Male,Local,31.5,4497000,31,0,0
KZ2026000734,2020-09-03,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,7.6,2065000,30,0,0
KZ2026000735,2019-02-08,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,28.7,1049000,33,0,0
KZ2026000736,2020-03-25,Kostanay,USD,Credit card,Consumer credit,Female,Local,25.0,607000,52,0,0
KZ2026000737,2019-04-23,Almaty,KZT,Personal loan,Consumer credit,Male,Local,6.6,321000,18,0,0
KZ2026000738,2021-03-29,Akmola,KZT,Personal loan,Consumer credit,Female,Local,11.4,1606000,24,0,0
KZ2026000739,2021-05-23,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,19.0,1611000,22,0,0
KZ2026000740,2019-05-20,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,35.2,940000,52,0,0
KZ2026000741,2021-02-26,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,27.0,2894000,30,0,0
KZ2026000742,2020-02-23,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,24.2,650000,33,0,0
KZ2026000743,2020-08-16,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,15.2,266000,19,0,0
KZ2026000744,2020-07-30,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,13.1,663000,34,0,0
KZ2026000745,2019-04-14,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,25.9,324000,47,0,0
KZ2026000746,2021-03-13,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,28.9,1599000,40,0,0
KZ2026000747,2020-07-19,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,24.9,633000,36,0,0
KZ2026000748,2020-03-06,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,37.7,2771000,20,0,0
KZ2026000749,2020-06-26,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,16.1,2722000,33,0,0
KZ2026000750,2021-05-12,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,24.7,547000,39,0,0
KZ2026000751,2020-07-25,Almaty,KZT,Personal loan,Auto loan,Female,Local,6.1,2781000,26,0,0
KZ2026000752,2020-08-02,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,24.4,1890000,44,347,1
KZ2026000753,2021-02-13,Almaty,KZT,Personal loan,Consumer credit,Female,Local,35.5,2760000,47,0,0
KZ2026000754,2020-09-09,East Kazakhstan,KZT,Credit card,Consumer credit,Male,Local,23.7,77000,31,0,0
KZ2026000755,2019-05-07,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,30.2,1525000,45,0,0
KZ2026000756,2020-12-23,Almaty,KZT,Personal loan,Consumer credit,Female,Local,36.6,185000,36,0,0
KZ2026000757,2021-03-05,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,16.7,753000,50,0,0
KZ2026000758,2020-10-10,Turkistan,KZT,Credit card,Consumer credit,Male,Local,34.7,795000,59,309,1
KZ2026000759,2019-05-15,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,35.6,15000000,25,0,0
KZ2026000760,2020-04-06,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,24.9,980000,45,0,0
KZ2026000761,2019-02-17,Kostanay,USD,Personal loan,Consumer credit,Female,Local,26.0,533000,51,0,0
KZ2026000762,2020-11-13,Almaty,KZT,Personal loan,Consumer credit,Female,Foreigner,29.9,1269000,26,0,0
KZ2026000763,2021-04-25,Nur-Sultan,KZT,Credit card,Consumer credit,Male,Local,21.0,212000,31,118,1
KZ2026000764,2019-02-01,Almaty,KZT,Personal loan,Consumer credit,Female,Local,14.4,547000,31,0,0
KZ2026000765,2019-04-07,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,28.3,835000,36,0,0
KZ2026000766,2021-04-03,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,19.8,1680000,33,0,0
KZ2026000767,2020-12-07,Almaty,KZT,Credit card,Consumer credit,Male,Local,40.3,308000,35,0,0
KZ2026000768,2020-12-27,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,25.9,567000,46,0,0
KZ2026000769,2019-07-04,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,23.5,679000,18,0,0
KZ2026000770,2020-07-17,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,21.4,844000,26,0,0
KZ2026000771,2021-01-01,Almaty,RUB,Personal loan,Consumer credit,Female,Local,25.7,646000,44,0,0
KZ2026000772,2019-03-02,Zhambyl,USD,Personal loan,Consumer credit,Male,Local,22.5,2420000,43,0,0
KZ2026000773,2019-09-08,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,19.7,270000,25,0,0
KZ2026000774,2019-09-18,North Kazakhstan,KZT,Credit card,Consumer credit,Male,Local,40.9,755000,43,0,0
KZ2026000775,2020-04-23,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,28.4,1710000,52,0,0
KZ2026000776,2019-08-12,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,26.8,370000,36,275,1
KZ2026000777,2019-10-29,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,23.7,880000,26,0,0
KZ2026000778,2019-08-15,Almaty,KZT,Personal loan,Consumer credit,Male,Foreigner,31.1,612000,78,0,0
KZ2026000779,2019-02-26,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,24.6,2133000,56,0,0
KZ2026000780,2020-08-16,North Kazakhstan,USD,Personal loan,Consumer credit,Female,Local,33.8,1085000,27,0,0
KZ2026000781,2020-07-17,Almaty,KZT,Personal loan,Consumer credit,Male,Local,23.5,1022000,37,0,0
KZ2026000782,2021-02-12,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,18.0,341000,49,0,0
KZ2026000783,2020-05-23,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,26.5,3963000,38,0,0
KZ2026000784,2020-08-24,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,20.7,2107000,18,0,0
KZ2026000785,2019-11-14,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,34.8,636000,42,0,0
KZ2026000786,2019-12-10,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,14.8,1413000,26,0,0
KZ2026000787,2019-12-31,Pavlodar,USD,Personal loan,Consumer credit,Female,Foreigner,14.8,3838000,23,0,0
KZ2026000788,2021-05-05,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,20.3,4507000,18,0,0
KZ2026000789,2020-02-22,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,16.5,14332000,50,0,0
KZ2026000790,2021-01-31,West Kazakhstan,KZT,Credit card,Auto loan,Male,Local,13.4,3779000,28,0,0
KZ2026000791,2019-10-11,Almaty,KZT,Personal loan,Consumer credit,Female,Local,14.8,731000,41,0,0
KZ2026000792,2020-08-28,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,27.9,518000,43,0,0
KZ2026000793,2019-08-31,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,28.4,183000,39,0,0
KZ2026000794,2019-12-17,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,16.3,3467000,40,0,0
KZ2026000795,2021-01-28,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,17.5,889000,72,0,0
KZ2026000796,2020-08-26,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,39.1,2525000,39,0,0
KZ2026000797,2020-03-05,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,46.5,2996000,29,0,0
KZ2026000798,2019-12-27,Almaty,KZT,Personal loan,Consumer credit,Male,Local,33.5,479000,28,0,0
KZ2026000799,2020-12-07,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,37.2,544000,36,0,0
KZ2026000800,2019-05-18,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,37.9,5287000,36,0,0
KZ2026000801,2021-01-19,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,42.7,1131000,42,0,0
KZ2026000802,2020-06-30,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,20.3,685000,49,0,0
KZ2026000803,2019-10-18,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,15.3,494000,41,269,1
KZ2026000804,2020-09-08,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Foreigner,41.9,1064000,28,0,0
KZ2026000805,2021-05-25,Almaty,KZT,Credit card,Consumer credit,Female,Local,22.5,1084000,18,0,0
KZ2026000806,2019-11-05,Almaty,KZT,Personal loan,Consumer credit,Male,Local,13.4,2149000,29,0,0
KZ2026000807,2019-12-14,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,21.4,1400000,22,0,0
KZ2026000808,2021-03-31,Almaty,KZT,Credit card,Consumer credit,Female,Local,14.9,1152000,29,0,0
KZ2026000809,2019-11-01,East Kazakhstan,RUB,Personal loan,Consumer credit,Female,Local,8.9,6547000,40,0,0
KZ2026000810,2021-01-24,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,15.9,12705000,38,347,1
KZ2026000811,2021-03-05,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,12.1,972000,57,0,0
KZ2026000812,2020-05-29,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,31.8,3052000,42,0,0
KZ2026000813,2019-03-14,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,22.9,859000,58,0,0
KZ2026000814,2019-02-23,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Foreigner,29.5,2585000,45,0,0
KZ2026000815,2019-09-06,Almaty,KZT,Personal loan,Auto loan,Male,Local,14.9,3577000,49,0,0
KZ2026000816,2019-01-16,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,31.4,1776000,33,171,1
KZ2026000817,2020-11-04,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,25.7,9152000,25,0,0
KZ2026000818,2020-07-19,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,19.4,2695000,32,0,0
KZ2026000819,2020-02-06,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,7.3,1800000,37,0,0
KZ2026000820,2020-12-19,Akmola,KZT,Credit card,Consumer credit,Female,Local,35.8,196000,30,0,0
KZ2026000821,2019-04-28,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,11.3,1408000,26,179,1
KZ2026000822,2020-03-17,West Kazakhstan,KZT,Credit card,Auto loan,Male,Local,33.4,2541000,42,0,0
KZ2026000823,2019-10-26,Akmola,KZT,Personal loan,Consumer credit,Male,Local,23.0,2550000,26,0,0
KZ2026000824,2019-01-21,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,10.1,2497000,20,0,0
KZ2026000825,2020-02-27,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,25.1,1030000,25,0,0
KZ2026000826,2019-05-08,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,23.7,4935000,34,0,0
KZ2026000827,2019-02-10,West Kazakhstan,KZT,Personal loan,Auto loan,Female,Local,16.9,7937000,26,0,0
KZ2026000828,2019-07-06,Almaty,KZT,Credit card,Consumer credit,Male,Local,32.5,392000,34,0,0
KZ2026000829,2019-06-21,North Kazakhstan,RUB,Personal loan,Consumer credit,Female,Local,16.3,3405000,44,0,0
KZ2026000830,2020-07-08,Almaty,KZT,Personal loan,Consumer credit,Male,Local,28.2,952000,43,0,0
KZ2026000831,2020-12-01,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,17.0,480000,30,0,0
KZ2026000832,2020-03-05,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,13.2,799000,23,0,0
KZ2026000833,2020-07-20,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,28.8,1098000,31,0,0
KZ2026000834,2019-04-01,Karaganda,KZT,Credit card,Consumer credit,Male,Local,39.5,101000,44,0,0
KZ2026000835,2020-11-25,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,27.9,1959000,47,0,0
KZ2026000836,2020-03-18,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,20.4,2861000,41,0,0
KZ2026000837,2020-01-14,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,5.3,1192000,50,0,0
KZ2026000838,2021-02-06,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,37.2,121000,56,0,0
KZ2026000839,2019-10-05,Almaty Region,KZT,Credit card,Consumer credit,Male,Local,15.8,290000,32,0,0
KZ2026000840,2020-01-23,East Kazakhstan,KZT,Credit card,Auto loan,Female,Local,35.1,2137000,53,0,0
KZ2026000841,2021-03-28,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,42.0,715000,34,0,0
KZ2026000842,2019-05-13,Mangystau,KZT,Credit card,Consumer credit,Male,Local,32.0,1040000,48,0,0
KZ2026000843,2020-04-05,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,26.4,152000,45,0,0
KZ2026000844,2020-05-25,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,26.5,600000,18,0,0
KZ2026000845,2020-09-10,Nur-Sultan,RUB,Personal loan,Consumer credit,Male,Local,23.8,4296000,26,0,0
KZ2026000846,2021-03-31,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,44.2,619000,24,191,1
KZ2026000847,2019-10-31,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,14.2,6752000,18,0,0
KZ2026000848,2019-04-13,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,13.8,1655000,47,0,0
KZ2026000849,2019-12-19,Almaty,KZT,Personal loan,Consumer credit,Male,Foreigner,22.6,2655000,60,0,0
KZ2026000850,2019-05-19,Shymkent,KZT,Credit card,Consumer credit,Female,Local,26.5,507000,34,0,0
KZ2026000851,2020-10-04,Almaty,KZT,Credit card,Consumer credit,Female,Local,34.7,395000,46,0,0
KZ2026000852,2020-05-15,Almaty,KZT,Personal loan,Consumer credit,Female,Local,31.8,3514000,53,0,0
KZ2026000853,2020-10-30,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,28.9,6061000,39,139,1
KZ2026000854,2019-10-28,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,32.6,287000,37,0,0
KZ2026000855,2021-04-22,Almaty,KZT,Personal loan,Consumer credit,Female,Local,35.5,1165000,34,0,0
KZ2026000856,2021-03-01,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,25.5,1157000,43,0,0
KZ2026000857,2021-03-19,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,18.8,833000,47,0,0
KZ2026000858,2020-09-21,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,23.6,2763000,42,0,0
KZ2026000859,2019-06-15,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,19.5,1493000,42,0,0
KZ2026000860,2019-05-10,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Foreigner,48.4,6166000,36,303,1
KZ2026000861,2021-04-25,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,26.6,3057000,19,0,0
KZ2026000862,2021-02-07,Kostanay,KZT,Credit card,Consumer credit,Female,Local,18.8,974000,47,0,0
KZ2026000863,2021-02-16,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,24.4,433000,23,0,0
KZ2026000864,2020-07-21,Zhambyl,KZT,Personal loan,Auto loan,Male,Foreigner,16.0,2783000,44,0,0
KZ2026000865,2021-01-26,Nur-Sultan,RUB,Personal loan,Consumer credit,Female,Local,29.1,1001000,45,0,0
KZ2026000866,2020-03-11,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,35.9,527000,24,0,0
KZ2026000867,2019-05-24,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,35.2,541000,30,0,0
KZ2026000868,2019-08-15,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,22.6,463000,60,0,0
KZ2026000869,2021-01-21,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,13.0,12458000,36,0,0
KZ2026000870,2020-07-27,Almaty,KZT,Personal loan,Auto loan,Male,Local,11.1,3752000,24,0,0
KZ2026000871,2021-05-30,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,25.2,1883000,46,0,0
KZ2026000872,2021-03-04,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,24.6,455000,29,0,0
KZ2026000873,2020-11-01,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,24.6,2712000,18,257,1
KZ2026000874,2019-02-03,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,18.7,266000,43,0,0
KZ2026000875,2019-06-13,Kostanay,EUR,Personal loan,Consumer credit,Male,Local,29.1,873000,27,0,0
KZ2026000876,2019-11-28,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,17.3,1445000,66,357,1
KZ2026000877,2019-02-01,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,13.4,612000,28,0,0
KZ2026000878,2021-04-06,Aktobe,RUB,Personal loan,Consumer credit,Male,Foreigner,21.9,6186000,45,0,0
KZ2026000879,2019-07-21,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,20.4,668000,39,0,0
KZ2026000880,2019-12-05,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,23.2,2802000,18,0,0
KZ2026000881,2020-08-18,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,28.9,859000,41,0,0
KZ2026000882,2019-02-01,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,19.9,726000,34,0,0
KZ2026000883,2020-07-15,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,25.8,2570000,53,0,0
KZ2026000884,2019-03-31,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,26.0,149000,41,0,0
KZ2026000885,2021-03-07,Almaty,USD,Credit card,Consumer credit,Female,Local,15.0,729000,45,0,0
KZ2026000886,2020-09-01,Almaty Region,KZT,Credit card,Consumer credit,Female,Local,34.5,205000,29,0,0
KZ2026000887,2019-10-24,Almaty Region,USD,Personal loan,Consumer credit,Male,Local,30.0,7976000,28,0,0
KZ2026000888,2020-09-10,Almaty,KZT,Personal loan,Consumer credit,Male,Local,41.1,2704000,37,0,0
KZ2026000889,2019-10-05,Almaty,KZT,Personal loan,Consumer credit,Female,Local,27.0,1521000,33,0,0
KZ2026000890,2019-04-12,Karaganda,KZT,Personal loan,Auto loan,Male,Local,13.5,4752000,52,305,1
KZ2026000891,2019-01-09,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,22.2,970000,35,168,1
KZ2026000892,2019-07-13,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,21.8,928000,24,0,0
KZ2026000893,2020-09-16,Almaty,KZT,Personal loan,Consumer credit,Male,Local,18.4,4398000,28,0,0
KZ2026000894,2020-05-12,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,25.7,2646000,48,0,0
KZ2026000895,2019-08-30,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,26.8,785000,35,0,0
KZ2026000896,2020-08-29,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,12.6,493000,35,0,0
KZ2026000897,2019-12-09,Akmola,KZT,Credit card,Consumer credit,Male,Local,40.3,226000,49,0,0
KZ2026000898,2019-05-19,Almaty,KZT,Personal loan,Consumer credit,Female,Local,5.7,2764000,27,0,0
KZ2026000899,2020-08-22,Almaty,KZT,Personal loan,Consumer credit,Female,Local,20.2,3268000,18,0,0
KZ2026000900,2020-02-07,East Kazakhstan,KZT,Credit card,Auto loan,Male,Local,39.1,5135000,28,0,0
KZ2026000901,2020-08-09,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,28.9,304000,40,0,0
KZ2026000902,2020-05-11,Almaty,KZT,Personal loan,Consumer credit,Female,Local,19.2,2277000,34,0,0
KZ2026000903,2019-03-31,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,39.8,3634000,20,0,0
KZ2026000904,2019-02-13,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,18.7,1391000,48,277,1
KZ2026000905,2019-03-30,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,3.8,6457000,39,127,1
KZ2026000906,2019-07-17,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,27.4,390000,41,0,0
KZ2026000907,2019-07-17,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,6.4,2148000,42,0,0
KZ2026000908,2021-03-22,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,15.7,504000,23,0,0
KZ2026000909,2020-11-22,Almaty,KZT,Credit card,Consumer credit,Male,Local,35.9,774000,40,0,0
KZ2026000910,2021-02-16,Akmola,KZT,Personal loan,Consumer credit,Male,Local,18.3,2020000,47,0,0
KZ2026000911,2020-02-23,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,27.1,5548000,50,0,0
KZ2026000912,2019-10-12,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,12.1,1835000,45,0,0
KZ2026000913,2019-12-22,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,30.6,851000,43,0,0
KZ2026000914,2021-02-05,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,7.7,791000,18,0,0
KZ2026000915,2019-11-10,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,34.7,970000,69,0,0
KZ2026000916,2020-07-12,Shymkent,KZT,Credit card,Consumer credit,Female,Local,27.7,239000,26,0,0
KZ2026000917,2019-05-08,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,35.9,3771000,51,0,0
KZ2026000918,2021-05-16,Almaty,KZT,Personal loan,Consumer credit,Female,Local,14.6,3549000,49,0,0
KZ2026000919,2020-07-20,Akmola,KZT,Personal loan,Consumer credit,Male,Local,40.7,336000,27,0,0
KZ2026000920,2021-05-03,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,14.1,1240000,36,0,0
KZ2026000921,2019-09-18,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,6.5,1265000,40,0,0
KZ2026000922,2020-06-28,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,23.4,618000,47,0,0
KZ2026000923,2019-08-30,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,33.6,1742000,19,0,0
KZ2026000924,2020-02-18,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,29.2,4154000,18,0,0
KZ2026000925,2019-10-13,Almaty,KZT,Personal loan,Consumer credit,Female,Local,32.8,2561000,37,0,0
KZ2026000926,2019-05-06,Almaty,KZT,Personal loan,Auto loan,Male,Local,20.6,7334000,18,0,0
